date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:32	35246/35246	---M-Z	200	added ('OK')	text/css	etag:%2289ae-5bf0b75799100-gzip%22	https://www.jthemes.net/themes/html/neoncart/assets/css/jquery-ui.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/css/jquery-ui.css	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:33	576093/576093	---MCZ	200	added ('OK')	text/css	etag:%228ca5d-5bf0b75799100-gzip%22	https://www.jthemes.net/themes/html/neoncart/assets/css/style.css	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/css/style.css	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:33	32692/32692	---M-Z	200	added ('OK')	text/html	etag:%227fb4-5bff203a9be00-gzip%22	https://www.jthemes.net/themes/html/neoncart/index.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/index.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:33	1554/1554	---M--	200	added ('OK')	image/png	etag:%22612-5be42e7585c80%22	https://www.jthemes.net/themes/html/neoncart/assets/images/logo/logo_18_1x.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/logo/logo_18_1x.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:33	205199/205199	---M-Z	200	added ('OK')	text/html	etag:%223218f-5bf0b1d8eda40-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_carparts.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_carparts.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:33	85266/85266	---M-Z	200	added ('OK')	text/html	etag:%2214d12-5bf0b1d9e1c80-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_classic_ecommerce.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_classic_ecommerce.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:34	252116/252116	---M--	200	added ('OK')	image/png	etag:%223d8d4-5be42bd9f3580%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/carparts.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/carparts.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:34	27002/27002	---M-Z	200	added ('OK')	text/html	etag:%22697a-5bf0b1dad5ec0-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_creative_onelook.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_creative_onelook.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:34	299591/299591	---M--	200	added ('OK')	image/png	etag:%2249247-5be42bbd57200%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/classic_ecommarce.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/classic_ecommarce.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:34	214304/214304	---M--	200	added ('OK')	image/png	etag:%2234520-5be42be935980%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/creative_onelook.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/creative_onelook.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:34	269936/269936	---M-Z	200	added ('OK')	text/html	etag:%2241e70-5bf0b1dbca100-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_electronic.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_electronic.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:35	146287/146287	---M--	200	added ('OK')	image/png	etag:%2223b6f-5be42c7eefac0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/electronic.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/electronic.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:35	65367/65367	---M-Z	200	added ('OK')	text/html	etag:%22ff57-5bf0b1dcbe340-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_fashion.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_fashion.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:35	307613/307613	---M--	200	added ('OK')	image/png	etag:%224b19d-5be42b668e540%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/fashion.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/fashion.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:35	87633/87633	---M-Z	200	added ('OK')	text/html	etag:%2215651-5bf0b1dbca100-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_fashion_minimal.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_fashion_minimal.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:36	401035/401035	---M--	200	added ('OK')	image/png	etag:%2261e8b-5be42b452d680%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/fashion_minimal.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/fashion_minimal.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:36	123093/123093	---M-Z	200	added ('OK')	text/html	etag:%221e0d5-5bf0b1ddb2580-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_furniture.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_furniture.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:36	381437/381437	---M--	200	added ('OK')	image/png	etag:%225d1fd-5be42c1f919c0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/furniture.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/furniture.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:36	74349/74349	---M-Z	200	added ('OK')	text/html	etag:%221226d-5bf0b1dea67c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_gadget.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_gadget.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:36	51343/51343	---M-Z	200	added ('OK')	text/html	etag:%22c88f-5bf0b1dea67c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_lookbook_creative.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_lookbook_creative.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:37	447409/447409	---M--	200	added ('OK')	image/png	etag:%226d3b1-5be42c0018f80%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/lookbook_creative.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/lookbook_creative.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:37	1155779/1155779	---M--	200	added ('OK')	image/png	etag:%2211a2c3-5be42b026b900%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/gadget.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/gadget.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:38	22897/22897	---M-Z	200	added ('OK')	text/html	etag:%225971-5bf0b1e08ec40-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_lookbook_slide.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_lookbook_slide.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:38	124594/124594	---M-Z	200	added ('OK')	text/html	etag:%221e6b2-5bf0b1e182e80-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_medical.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_medical.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:38	98721/98721	---M--	200	added ('OK')	image/png	etag:%22181a1-5be42bea29bc0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/medical.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/medical.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:38	82601/82601	---M-Z	200	added ('OK')	text/html	etag:%22142a9-5bf0b1e36b300-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_modern.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_modern.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:38	467336/467336	---M--	200	added ('OK')	image/png	etag:%2272188-5be42ba397540%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/lookbook_slide.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/lookbook_slide.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:39	240095/240095	---M--	200	added ('OK')	image/png	etag:%223a9df-5be42c263e980%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/modern.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/modern.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:39	121071/121071	---M-Z	200	added ('OK')	text/html	etag:%221d8ef-5bf0b1e2770c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_modern_minimal.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_modern_minimal.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:39	340728/340728	---M--	200	added ('OK')	image/png	etag:%22532f8-5be42b2f3e2c0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/modern_minimal.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/modern_minimal.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:39	112816/112816	---M-Z	200	added ('OK')	text/html	etag:%221b8b0-5bf0b1e36b300-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_motorcycle.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_motorcycle.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:40	60637/60637	---M-Z	200	added ('OK')	text/html	etag:%22ecdd-5bf0b1e553780-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_parallax_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_parallax_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:40	671307/671307	---M--	200	added ('OK')	image/png	etag:%22a3e4b-5be42b75d0940%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/motorcycle.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/motorcycle.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:40	70122/70122	---M-Z	200	added ('OK')	text/html	etag:%22111ea-5bf0b1e553780-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_simple_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_simple_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:40	324050/324050	---M--	200	added ('OK')	image/png	etag:%224f1d2-5be42b5b1ca40%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/parallax_shop.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/parallax_shop.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	35666/35666	---M-Z	200	added ('OK')	text/html	etag:%228b52-5bf0b1e82fe40-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_single_story_black.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_single_story_black.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	511056/511056	---M--	200	added ('OK')	image/png	etag:%227cc50-5be42c1cb5300%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/simple_shop.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/simple_shop.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	598138/598138	---M--	200	added ('OK')	image/png	etag:%229207a-5be42b1c2b5c0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/single_story_black.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/single_story_black.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	24447/24447	---M-Z	200	added ('OK')	text/html	etag:%225f7f-5bf0b1e73bc00-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_single_story_white.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_single_story_white.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	218798/218798	---M--	200	added ('OK')	image/png	etag:%22356ae-5be42c010d1c0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/single_story_white.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/single_story_white.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:41	68969/68969	---M-Z	200	added ('OK')	text/html	etag:%2210d69-5bf0b1ea182c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_sports.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_sports.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:42	341616/341616	---M--	200	added ('OK')	image/png	etag:%2253670-5be42b4eb6d00%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/sports.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/sports.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:42	76696/76696	---M-Z	200	added ('OK')	text/html	etag:%2212b98-5bf0b1ec00740-gzip%22	https://www.jthemes.net/themes/html/neoncart/home_watch.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/home_watch.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:42	250671/250671	---M--	200	added ('OK')	image/png	etag:%223d32f-5be42bf59b6c0%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/supermarket.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/supermarket.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:42	257634/257634	---M--	200	added ('OK')	image/png	etag:%223ee62-5be42b1a43140%22	https://www.jthemes.net/themes/html/neoncart/assets/images/home_pages/watch.png	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/assets/images/home_pages/watch.png	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:43	79932/79932	---M-Z	200	added ('OK')	text/html	etag:%221383c-5bf0b1c8b7400-gzip%22	https://www.jthemes.net/themes/html/neoncart/carparts_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/carparts_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:43	78895/78895	---M-Z	200	added ('OK')	text/html	etag:%221342f-5bf0b1c6cef80-gzip%22	https://www.jthemes.net/themes/html/neoncart/carparts_shop_grid.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/carparts_shop_grid.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:43	78891/78891	---M-Z	200	added ('OK')	text/html	etag:%221342b-5bf0b1c7c31c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/carparts_shop_list.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/carparts_shop_list.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:43	61515/61515	---M-Z	200	added ('OK')	text/html	etag:%22f04b-5bf0b1c5dad40-gzip%22	https://www.jthemes.net/themes/html/neoncart/carparts_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/carparts_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:43	79112/79112	---M-Z	200	added ('OK')	text/html	etag:%2213508-5bf0b1cb93ac0-gzip%22	https://www.jthemes.net/themes/html/neoncart/classic_ecommerce_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/classic_ecommerce_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:44	77148/77148	---M-Z	200	added ('OK')	text/html	etag:%2212d5c-5bf0b1cb93ac0-gzip%22	https://www.jthemes.net/themes/html/neoncart/classic_ecommerce_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/classic_ecommerce_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:44	57489/57489	---M-Z	200	added ('OK')	text/html	etag:%22e091-5bf0b1cf643c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/electronic_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/electronic_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:44	47691/47691	---M-Z	200	added ('OK')	text/html	etag:%22ba4b-5bf0b1ce70180-gzip%22	https://www.jthemes.net/themes/html/neoncart/electronic_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/electronic_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:44	61808/61808	---M-Z	200	added ('OK')	text/html	etag:%22f170-5bf0b1d7055c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/fashion_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/fashion_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:44	37794/37794	---M-Z	200	added ('OK')	text/html	etag:%2293a2-5bf0b1d611380-gzip%22	https://www.jthemes.net/themes/html/neoncart/fashion_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/fashion_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:45	48918/48918	---M-Z	200	added ('OK')	text/html	etag:%22bf16-5bf0b1d51d140-gzip%22	https://www.jthemes.net/themes/html/neoncart/fashion_minimal_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/fashion_minimal_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:45	49364/49364	---M-Z	200	added ('OK')	text/html	etag:%22c0d4-5bf0b1cf643c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/fashion_minimal_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/fashion_minimal_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:45	69885/69885	---M-Z	200	added ('OK')	text/html	etag:%22110fd-5bf0b1d7f9800-gzip%22	https://www.jthemes.net/themes/html/neoncart/furniture_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/furniture_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:45	58273/58273	---M-Z	200	added ('OK')	text/html	etag:%22e3a1-5bf0b1d7055c0-gzip%22	https://www.jthemes.net/themes/html/neoncart/furniture_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/furniture_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:45	1807/1807	---M--	404	error ('Not%20Found')	text/html	etag:%2270f-604bde67370fa%22	https://www.jthemes.net/themes/html/neoncart/gadget_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/gadget_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:46	56235/56235	---M-Z	200	added ('OK')	text/html	etag:%22dbab-5bf0b1d7f9800-gzip%22	https://www.jthemes.net/themes/html/neoncart/gadget_shop_details.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/gadget_shop_details.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
23:54:46	61382/61382	---M-Z	200	added ('OK')	text/html	etag:%22efc6-5bf0b1f0c5280-gzip%22	https://www.jthemes.net/themes/html/neoncart/medical_shop.html	E:/FPT_polytechnic/13.D%e1%bb%b1%20%c3%a1n%201/view_web/www.jthemes.net/themes/html/neoncart/medical_shop.html	(from https://www.jthemes.net/themes/html/neoncart/home_supermarket.html)
